,11y,339y,110y,17y,18y,68y,16y,67y,298y,316y,86y,315y,106y,297y,85y,317y,87y,15y,108y,66y,output
45,0.0633708238601684,0.0675800442695617,0.0654352605342865,0.6749832630157471,0.6925402879714966,0.078974962234497,0.660094678401947,0.2022308409214019,0.0829216539859771,0.6715403199195862,0.6715955138206482,0.6899306774139404,0.2001421749591827,0.2054061889648437,0.6901644468307495,0.6568270325660706,0.6568039655685425,0.6482818722724915,0.2091138064861297,0.2286613285541534,1
46,0.087259441614151,0.08930197358131403,0.0899692475795745,0.6839509606361389,0.7000263333320618,0.1033073961734771,0.6693899035453796,0.2365201413631439,0.1021523475646972,0.6801272630691528,0.681584894657135,0.6971588134765625,0.2335297614336013,0.2367596328258514,0.698613166809082,0.6660212278366089,0.6671783924102783,0.6577829122543335,0.2430421411991119,0.2632136940956116,1
47,0.0991556346416473,0.100145936012268,0.1032163500785827,0.6801837682723999,0.695751428604126,0.1167887449264526,0.6661834716796875,0.2384997010231018,0.1111665666103363,0.6747235655784607,0.6780184507369995,0.6909011602401733,0.2363060861825943,0.2352241277694702,0.6944602727890015,0.6613004803657532,0.6643364429473877,0.65486079454422,0.2452925890684127,0.2636255025863647,1
48,0.0467421114444732,0.0507960021495819,0.0492309629917144,0.629223644733429,0.6452163457870483,0.0631001591682434,0.6162071824073792,0.1904306709766388,0.0659026503562927,0.6266670227050781,0.626970648765564,0.6438813209533691,0.1868451237678527,0.1936513781547546,0.6444145441055298,0.6143262386322021,0.6147180199623108,0.6070388555526733,0.1983940303325653,0.2167097628116607,1
49,0.0976026058197021,0.0993438959121704,0.1027518510818481,0.7011195421218872,0.7188952565193176,0.1183868050575256,0.6859566569328308,0.2257130146026611,0.1117846071720123,0.6965872049331665,0.6970641016960144,0.7145211696624756,0.2247532159090042,0.2197013646364212,0.7151409387588501,0.6817269325256348,0.6819515228271484,0.6738190650939941,0.2323611676692962,0.2513062059879303,1
50,0.0897624492645263,0.0947837531566619,0.0909514725208282,0.6657497882843018,0.6825308203697205,0.103076547384262,0.6514312028884888,0.2320283949375152,0.1107023358345031,0.6624387502670288,0.6618484258651733,0.680118203163147,0.2284122705459594,0.2413523942232132,0.679564356803894,0.6482165455818176,0.6479120254516602,0.6401399374008179,0.23899668455123896,0.2568317651748657,1
51,0.0520740747451782,0.0552883744239807,0.0554297864437103,0.6530756950378418,0.6696838140487671,0.0702545046806335,0.6388293504714966,0.2000660896301269,0.0702364146709442,0.6502135992050171,0.6494941711425781,0.6679894328117371,0.1980967819690704,0.19925257563591,0.6675171852111816,0.6366114616394043,0.6358184814453125,0.6280298233032227,0.2059326469898224,0.2270122468471527,1
52,0.0653784573078155,0.063928872346878,0.0737351179122924,0.6682782173156738,0.6856032609939575,0.0930130779743194,0.6532103419303894,0.2251220792531967,0.0748779773712158,0.6631118655204773,0.6670879125595093,0.681174099445343,0.2257494032382965,0.2095287442207336,0.6853729486465454,0.6482777595520021,0.6519262790679932,0.6413898468017578,0.2274053543806076,0.2510565221309662,1
53,0.0498469173908233,0.0502966344356536,0.0548225939273834,0.6521828174591064,0.6685006618499756,0.0703247487545013,0.6384295821189879,0.1966428160667419,0.0618258118629455,0.647768497467041,0.6488321423530579,0.6650373935699463,0.1942077875137329,0.1869276165962219,0.6664624214172363,0.6348541975021362,0.6358456611633301,0.628124475479126,0.2041686326265335,0.2244758754968643,1
54,0.0942030847072601,0.1015101969242096,0.0921015739440918,0.6504148244857788,0.666090726852417,0.0998573005199432,0.6366228461265564,0.2232513129711151,0.1174814701080322,0.6481978893280029,0.6459578275680542,0.6645126342773438,0.2154022455215454,0.2412586361169815,0.6618925929069519,0.6346435546875,0.6323691606521606,0.6257514357566833,0.2348348498344421,0.2477969527244568,1
55,0.0873157382011413,0.0867573320865631,0.0929511785507202,0.6876721978187561,0.7031873464584351,0.1080656945705413,0.6739209890365601,0.2320296913385391,0.0967264473438263,0.6836690306663513,0.68535315990448,0.7000126838684082,0.2287878543138504,0.2228795140981674,0.7020382285118103,0.6706817746162415,0.6720674633979797,0.6631991863250732,0.239180713891983,0.2582452297210693,1
56,0.0448655188083648,0.0459019243717193,0.0511032342910766,0.6569998860359192,0.6743337512016296,0.0684029161930084,0.6410197019577026,0.1862856447696685,0.0595080554485321,0.6528132557868958,0.6557536125183105,0.6709598898887634,0.1864208877086639,0.1844609081745147,0.6739192605018616,0.6372408866882324,0.6400800943374634,0.6289099454879761,0.1919368207454681,0.2124600410461425,1
57,0.0418795645236969,0.0455585718154907,0.0446257591247558,0.7022503614425659,0.7203187942504883,0.0597696006298065,0.6862014532089233,0.1892692446708679,0.0612757802009582,0.7008487582206726,0.698020875453949,0.7203665971755981,0.1885819733142852,0.1878843754529953,0.7175427675247192,0.6854205131530762,0.6826735138893127,0.6739721298217773,0.1967030763626098,0.2192334234714508,1
58,0.0504690408706665,0.0536331832408905,0.0547770857810974,0.6670175194740295,0.6844609975814819,0.0709966123104095,0.6522873044013977,0.2120324671268463,0.0690740048885345,0.6643020510673523,0.663047730922699,0.6823263168334961,0.2086940705776214,0.2073202431201934,0.681326687335968,0.6501064300537109,0.6488310098648071,0.6411930918693542,0.2183358371257782,0.2399008274078369,1
59,0.0419920682907104,0.0460470616817474,0.0452831089496612,0.6919971108436584,0.7110613584518433,0.0616337656974792,0.6751100420951843,0.1814056038856506,0.0626842975616455,0.6900435090065002,0.68852299451828,0.710444986820221,0.1826571524143219,0.1788713634014129,0.7089306712150574,0.6732885837554932,0.6718472242355347,0.6621932983398438,0.1868572533130645,0.2105000615119934,1
60,0.0936311185359954,0.0949300229549408,0.0994098484516143,0.6972704529762268,0.7144336700439453,0.1166823804378509,0.6835381984710693,0.2464248985052108,0.1090001463890075,0.6930981278419495,0.6960272192955017,0.7110863327980042,0.2451956272125244,0.2446776926517486,0.7144461870193481,0.6802047491073608,0.6829916834831238,0.6736676096916199,0.2522796988487243,0.2750215530395508,1
61,0.0391019284725189,0.0399584770202636,0.0471075475215911,0.619734525680542,0.6377524137496948,0.0678370296955108,0.6062238812446594,0.1887990832328796,0.0545903742313385,0.6147308349609375,0.6202943325042725,0.6334221959114075,0.1920617520809173,0.1816722750663757,0.6393982172012329,0.6017154455184937,0.6070326566696167,0.5967254042625427,0.1899355351924896,0.2152870297431945,1
62,0.0206822752952575,0.0152662098407745,0.0346283614635467,0.6298743486404419,0.6484734416007996,0.0603866279125213,0.6147310137748718,0.1750541627407074,0.0247623026371002,0.6239514350891113,0.6313729286193848,0.6434078216552734,0.18387994170188893,0.1448290050029754,0.6512221693992615,0.609440803527832,0.6162685751914978,0.6038835048675537,0.1720282137393951,0.2013314366340637,1
63,0.0445469319820404,0.0447619259357452,0.0499733090400695,0.6407737731933594,0.6581671833992004,0.0652786791324615,0.6251267790794373,0.1906906962394714,0.0557732284069061,0.6366786360740662,0.6385741233825684,0.6543782949447632,0.190512329339981,0.1836169362068176,0.6567925214767456,0.6215111017227173,0.6232533454895021,0.6130412220954895,0.195464551448822,0.2153601050376892,2
64,0.0882779955863952,0.0870361328125,0.0964379906654357,0.6828182935714722,0.7038009762763977,0.1146494448184967,0.66261225938797,0.2413047701120376,0.0970238149166107,0.6767832636833191,0.6809801459312439,0.6974470615386963,0.2425170093774795,0.2239041924476623,0.7018626928329468,0.6560369729995728,0.659825325012207,0.6459865570068359,0.2423125356435775,0.2644561529159546,2
65,0.056721955537796,0.0531374514102935,0.0666638910770416,0.6489601731300354,0.6687077879905701,0.0861587822437286,0.6306160092353821,0.2044177949428558,0.0612090229988098,0.6430732607841492,0.6478811502456665,0.6626834273338318,0.2062039971351623,0.1849676072597503,0.6677430272102356,0.6244456171989441,0.6288547515869141,0.6158908605575562,0.2057143449783325,0.2277379333972931,2
66,0.109608769416809,0.1118900179862976,0.1141727268695831,0.7200912237167358,0.7378642559051514,0.1296116113662719,0.7031079530715942,0.2478316128253936,0.125690221786499,0.7154445052146912,0.7148212194442749,0.7330788373947144,0.2468545585870742,0.2469405233860016,0.7324891090393066,0.698264479637146,0.6975198984146118,0.6888083815574646,0.2530074119567871,0.2699803113937378,2
67,0.0924735963344574,0.0937828123569488,0.0964822471141815,0.6551346182823181,0.6724711656570435,0.1105464100837707,0.6404052972793579,0.2372176349163055,0.1054205298423767,0.6502637267112732,0.6523933410644531,0.6680803298950195,0.2328254580497741,0.2339876592159271,0.6703236699104309,0.6359847784042358,0.6380985379219055,0.6292821764945984,0.2452509105205536,0.2629555463790893,2
68,0.0685026943683624,0.0794269144535064,0.0654853582382202,0.6330095529556274,0.6527972221374512,0.07571634650230401,0.61568284034729,0.2017035782337188,0.1009602546691894,0.6320798993110657,0.6287142634391785,0.6522672176361084,0.1976129412651062,0.2233663201332092,0.6488152146339417,0.6142656803131104,0.6112432479858398,0.6025886535644531,0.2094180881977081,0.2259799093008041,2
69,0.0957871079444885,0.0947183668613433,0.1026611626148223,0.6353932023048401,0.6538228392601013,0.1184085309505462,0.6192044019699097,0.2509248256683349,0.1036441922187805,0.6308442950248718,0.6330938339233398,0.6495537757873535,0.2477938383817672,0.2356961369514465,0.6519954204559326,0.6147777438163757,0.6169689893722534,0.6071038246154785,0.2550692558288574,0.2748175859451294,2
70,0.024378091096878,0.0176082551479339,0.0370824635028839,0.651908278465271,0.6714648604393005,0.0590267777442932,0.6345089673995972,0.1875914335250854,0.0232036411762237,0.6447499990463257,0.6525595188140869,0.6650682687759399,0.1893719434738159,0.157754898071289,0.6733571290969849,0.6277084350585938,0.6350083947181702,0.6211713552474976,0.1892371177673339,0.2133925855159759,2
71,0.0832197666168212,0.0727980732917785,0.0984959006309509,0.7009397745132446,0.7187957167625427,0.1214899122714996,0.6835502982139587,0.2477007061243057,0.0740546286106109,0.6902198791503906,0.7025132179260254,0.7077275514602661,0.2528551816940307,0.2080695927143097,0.7207521796226501,0.6730418801307678,0.6843815445899963,0.6688814163208008,0.2449901252985,0.2714367508888244,2
72,0.0538633167743682,0.0594771206378936,0.0552183389663696,0.6461939811706543,0.6656172275543213,0.0692098140716552,0.6286951899528503,0.1946499347686767,0.0772442519664764,0.6436352729797363,0.6408894658088684,0.6629681587219238,0.1920190453529358,0.2037716209888458,0.6603100895881653,0.6261340379714966,0.6233978271484375,0.6150386929512024,0.2015492916107177,0.2190702110528946,2
73,0.1067091226577758,0.1087124347686767,0.1100927293300628,0.661999523639679,0.6793458461761475,0.1223818957805633,0.6460936069488525,0.2476217299699783,0.1197679936885833,0.6584591269493103,0.658786952495575,0.676071286201477,0.2434740960597992,0.2429059445858001,0.6764516830444336,0.6427392959594727,0.6428767442703247,0.6333922147750854,0.2541690468788147,0.2707323729991913,2
74,0.0508923232555389,0.0585976243019104,0.0510526597499847,0.6421397924423218,0.6617967486381531,0.0644205212593078,0.6247901320457458,0.1924852132797241,0.078294038772583,0.639662504196167,0.6376059651374817,0.6596307754516602,0.1889280378818512,0.204386830329895,0.6576207876205444,0.6220206618309021,0.6202986836433411,0.6113206148147583,0.2002497315406799,0.2179751098155975,2
75,0.109893649816513,0.1089668273925781,0.1145087778568267,0.6589367985725403,0.6741498112678528,0.1272700130939483,0.6460394263267517,0.257730484008789,0.1169597506523132,0.6533989310264587,0.656798243522644,0.6689903736114502,0.2534271478652954,0.249524712562561,0.6724815368652344,0.6410124897956848,0.6441936492919922,0.6360167860984802,0.2639364004135132,0.2814735472202301,2
